location,date,Vaccines_numbers,list_of_vaccines,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
ITA,2022-02-26,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,133976847,50638192,47426697,37419823
ITA,2022-02-26,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,133976847,50638192,47426697,37419823
ITA,2022-02-26,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,133976847,50638192,47426697,37419823
ITA,2022-02-26,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,133976847,50638192,47426697,37419823
ITA,2022-02-27,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134037401,50640692,47448830,37455751
ITA,2022-02-27,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134037401,50640692,47448830,37455751
ITA,2022-02-27,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134037401,50640692,47448830,37455751
ITA,2022-02-27,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134037401,50640692,47448830,37455751
ITA,2022-02-27,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134037401,50640692,47448830,37455751
ITA,2022-02-28,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134152581,50646215,47476526,37537715
ITA,2022-02-28,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134152581,50646215,47476526,37537715
ITA,2022-02-28,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134152581,50646215,47476526,37537715
ITA,2022-02-28,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134152581,50646215,47476526,37537715
ITA,2022-02-28,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134152581,50646215,47476526,37537715
ITA,2022-03-01,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134237461,50652512,47498548,37594276
ITA,2022-03-01,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134237461,50652512,47498548,37594276
ITA,2022-03-01,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134237461,50652512,47498548,37594276
ITA,2022-03-01,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134237461,50652512,47498548,37594276
ITA,2022-03-01,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134237461,50652512,47498548,37594276
ITA,2022-03-02,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134317133,50657671,47519881,37647460
ITA,2022-03-02,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134317133,50657671,47519881,37647460
ITA,2022-03-02,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134317133,50657671,47519881,37647460
ITA,2022-03-02,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134317133,50657671,47519881,37647460
ITA,2022-03-02,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134317133,50657671,47519881,37647460
ITA,2022-03-03,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134403019,50663568,47541804,37705528
ITA,2022-03-03,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134403019,50663568,47541804,37705528
ITA,2022-03-03,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134403019,50663568,47541804,37705528
ITA,2022-03-03,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134403019,50663568,47541804,37705528
ITA,2022-03-03,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134403019,50663568,47541804,37705528
ITA,2022-03-04,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134496466,50668680,47564346,37771324
ITA,2022-03-04,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134496466,50668680,47564346,37771324
ITA,2022-03-04,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134496466,50668680,47564346,37771324
ITA,2022-03-04,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134496466,50668680,47564346,37771324
ITA,2022-03-04,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134496466,50668680,47564346,37771324
ITA,2022-03-05,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134585181,50673881,47587438,37831749
ITA,2022-03-05,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134585181,50673881,47587438,37831749
ITA,2022-03-05,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134585181,50673881,47587438,37831749
ITA,2022-03-05,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134585181,50673881,47587438,37831749
ITA,2022-03-05,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134585181,50673881,47587438,37831749
ITA,2022-03-06,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134614527,50675588,47596661,37850170
ITA,2022-03-06,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134614527,50675588,47596661,37850170
ITA,2022-03-06,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134614527,50675588,47596661,37850170
ITA,2022-03-06,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134614527,50675588,47596661,37850170
ITA,2022-03-06,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134614527,50675588,47596661,37850170
ITA,2022-03-07,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134688580,50679476,47612097,37904901
ITA,2022-03-07,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134688580,50679476,47612097,37904901
ITA,2022-03-07,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134688580,50679476,47612097,37904901
ITA,2022-03-07,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134688580,50679476,47612097,37904901
ITA,2022-03-07,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134688580,50679476,47612097,37904901
ITA,2022-03-08,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134759528,50683536,47627064,37956826
ITA,2022-03-08,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134759528,50683536,47627064,37956826
ITA,2022-03-08,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134759528,50683536,47627064,37956826
ITA,2022-03-08,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134759528,50683536,47627064,37956826
ITA,2022-03-08,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134759528,50683536,47627064,37956826
ITA,2022-03-09,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134825942,50687093,47640464,38006284
ITA,2022-03-09,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134825942,50687093,47640464,38006284
ITA,2022-03-09,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134825942,50687093,47640464,38006284
ITA,2022-03-09,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134825942,50687093,47640464,38006284
ITA,2022-03-09,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134825942,50687093,47640464,38006284
ITA,2022-03-10,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134898859,50691173,47654037,38061548
ITA,2022-03-10,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134898859,50691173,47654037,38061548
ITA,2022-03-10,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134898859,50691173,47654037,38061548
ITA,2022-03-10,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134898859,50691173,47654037,38061548
ITA,2022-03-10,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134898859,50691173,47654037,38061548
ITA,2022-03-11,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134978458,50695410,47669059,38121900
ITA,2022-03-11,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134978458,50695410,47669059,38121900
ITA,2022-03-11,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134978458,50695410,47669059,38121900
ITA,2022-03-11,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134978458,50695410,47669059,38121900
ITA,2022-03-11,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,134978458,50695410,47669059,38121900
ITA,2022-03-12,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135056412,50699515,47683951,38180857
ITA,2022-03-12,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135056412,50699515,47683951,38180857
ITA,2022-03-12,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135056412,50699515,47683951,38180857
ITA,2022-03-12,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135056412,50699515,47683951,38180857
ITA,2022-03-12,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135056412,50699515,47683951,38180857
ITA,2022-03-13,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135080622,50700898,47689314,38198321
ITA,2022-03-13,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135080622,50700898,47689314,38198321
ITA,2022-03-13,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135080622,50700898,47689314,38198321
ITA,2022-03-13,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135080622,50700898,47689314,38198321
ITA,2022-03-13,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135080622,50700898,47689314,38198321
ITA,2022-03-14,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135143027,50704323,47699474,38247142
ITA,2022-03-14,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135143027,50704323,47699474,38247142
ITA,2022-03-14,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135143027,50704323,47699474,38247142
ITA,2022-03-14,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135143027,50704323,47699474,38247142
ITA,2022-03-14,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135143027,50704323,47699474,38247142
ITA,2022-03-15,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135206463,50707855,47709627,38296897
ITA,2022-03-15,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135206463,50707855,47709627,38296897
ITA,2022-03-15,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135206463,50707855,47709627,38296897
ITA,2022-03-15,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135206463,50707855,47709627,38296897
ITA,2022-03-15,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135206463,50707855,47709627,38296897
ITA,2022-03-16,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135263261,50711151,47718795,38341231
ITA,2022-03-16,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135263261,50711151,47718795,38341231
ITA,2022-03-16,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135263261,50711151,47718795,38341231
ITA,2022-03-16,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135263261,50711151,47718795,38341231
ITA,2022-03-16,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135263261,50711151,47718795,38341231
ITA,2022-03-17,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135323356,50714571,47728183,38388518
ITA,2022-03-17,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135323356,50714571,47728183,38388518
ITA,2022-03-17,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135323356,50714571,47728183,38388518
ITA,2022-03-17,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135323356,50714571,47728183,38388518
ITA,2022-03-17,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135323356,50714571,47728183,38388518
ITA,2022-03-18,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135387985,50717881,47738026,38439996
ITA,2022-03-18,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135387985,50717881,47738026,38439996
ITA,2022-03-18,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135387985,50717881,47738026,38439996
ITA,2022-03-18,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135387985,50717881,47738026,38439996
ITA,2022-03-18,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135387985,50717881,47738026,38439996
ITA,2022-03-19,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135448477,50721166,47746739,38488492
ITA,2022-03-19,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135448477,50721166,47746739,38488492
ITA,2022-03-19,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135448477,50721166,47746739,38488492
ITA,2022-03-19,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135448477,50721166,47746739,38488492
ITA,2022-03-19,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135448477,50721166,47746739,38488492
ITA,2022-03-20,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135463753,50722055,47749230,38500388
ITA,2022-03-20,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135463753,50722055,47749230,38500388
ITA,2022-03-20,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135463753,50722055,47749230,38500388
ITA,2022-03-20,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135463753,50722055,47749230,38500388
ITA,2022-03-20,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135463753,50722055,47749230,38500388
ITA,2022-03-21,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135515926,50724599,47756545,38542703
ITA,2022-03-21,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135515926,50724599,47756545,38542703
ITA,2022-03-21,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135515926,50724599,47756545,38542703
ITA,2022-03-21,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135515926,50724599,47756545,38542703
ITA,2022-03-21,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135515926,50724599,47756545,38542703
ITA,2022-03-22,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135566437,50727008,47764757,38582594
ITA,2022-03-22,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135566437,50727008,47764757,38582594
ITA,2022-03-22,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135566437,50727008,47764757,38582594
ITA,2022-03-22,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135566437,50727008,47764757,38582594
ITA,2022-03-22,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135566437,50727008,47764757,38582594
ITA,2022-03-23,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135611235,50729373,47771727,38618058
ITA,2022-03-23,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135611235,50729373,47771727,38618058
ITA,2022-03-23,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135611235,50729373,47771727,38618058
ITA,2022-03-23,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135611235,50729373,47771727,38618058
ITA,2022-03-23,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135611235,50729373,47771727,38618058
ITA,2022-03-24,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135662823,50731980,47779678,38659088
ITA,2022-03-24,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135662823,50731980,47779678,38659088
ITA,2022-03-24,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135662823,50731980,47779678,38659088
ITA,2022-03-24,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135662823,50731980,47779678,38659088
ITA,2022-03-24,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135662823,50731980,47779678,38659088
ITA,2022-03-25,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135718914,50734452,47787485,38704900
ITA,2022-03-25,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135718914,50734452,47787485,38704900
ITA,2022-03-25,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135718914,50734452,47787485,38704900
ITA,2022-03-25,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135718914,50734452,47787485,38704900
ITA,2022-03-25,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135718914,50734452,47787485,38704900
ITA,2022-03-26,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135772358,50737233,47795134,38747914
ITA,2022-03-26,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135772358,50737233,47795134,38747914
ITA,2022-03-26,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135772358,50737233,47795134,38747914
ITA,2022-03-26,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135772358,50737233,47795134,38747914
ITA,2022-03-26,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135772358,50737233,47795134,38747914
ITA,2022-03-27,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135785323,50738028,47797459,38757759
ITA,2022-03-27,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135785323,50738028,47797459,38757759
ITA,2022-03-27,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135785323,50738028,47797459,38757759
ITA,2022-03-27,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135785323,50738028,47797459,38757759
ITA,2022-03-27,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135785323,50738028,47797459,38757759
ITA,2022-03-28,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135829946,50739921,47803360,38794588
ITA,2022-03-28,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135829946,50739921,47803360,38794588
ITA,2022-03-28,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135829946,50739921,47803360,38794588
ITA,2022-03-28,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135829946,50739921,47803360,38794588
ITA,2022-03-28,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135829946,50739921,47803360,38794588
