location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
EST,2021-09-03,60-69,70,66,2
EST,2021-09-03,70-79,75,73,2
EST,2021-09-03,80+,71,68,2
EST,2021-09-10,0-17,14,9,0
EST,2021-09-10,18-24,60,50,3
EST,2021-09-10,25-49,59,53,3
EST,2021-09-10,50-59,68,64,3
EST,2021-09-10,60-69,70,67,2
EST,2021-09-10,70-79,76,73,2
EST,2021-09-10,80+,72,69,2
EST,2021-09-17,0-17,14,11,0
EST,2021-09-17,18-24,61,53,3
EST,2021-09-17,25-49,59,55,3
EST,2021-09-17,50-59,68,65,3
EST,2021-09-17,60-69,71,68,2
EST,2021-09-17,70-79,76,74,2
EST,2021-09-17,80+,72,69,2
EST,2021-09-24,0-17,14,12,1
EST,2021-09-24,18-24,62,56,3
EST,2021-09-24,25-49,60,57,3
EST,2021-09-24,50-59,69,66,3
EST,2021-09-24,60-69,71,69,3
EST,2021-09-24,70-79,76,75,2
EST,2021-09-24,80+,72,70,2
EST,2021-10-01,0-17,14,12,1
EST,2021-10-01,18-24,62,58,3
EST,2021-10-01,25-49,61,58,3
EST,2021-10-01,50-59,69,67,3
EST,2021-10-01,60-69,71,70,3
EST,2021-10-01,70-79,77,75,2
EST,2021-10-01,80+,73,70,2
EST,2021-10-08,0-17,14,13,1
EST,2021-10-08,18-24,63,59,4
EST,2021-10-08,25-49,61,59,3
EST,2021-10-08,50-59,69,68,3
EST,2021-10-08,60-69,72,70,3
EST,2021-10-08,70-79,77,75,2
EST,2021-10-08,80+,73,71,2
EST,2021-10-15,0-17,15,13,1
EST,2021-10-15,18-24,63,61,4
EST,2021-10-15,25-49,62,60,4
EST,2021-10-15,50-59,70,69,4
EST,2021-10-15,60-69,72,71,3
EST,2021-10-15,70-79,77,76,3
EST,2021-10-15,80+,73,71,3
EST,2021-10-22,0-17,15,14,1
EST,2021-10-22,18-24,65,62,4
EST,2021-10-22,25-49,63,61,4
EST,2021-10-22,50-59,71,69,5
EST,2021-10-22,60-69,73,71,5
EST,2021-10-22,70-79,78,76,4
EST,2021-10-22,80+,74,72,6
EST,2021-10-29,0-17,15,14,1
EST,2021-10-29,18-24,66,63,5
EST,2021-10-29,25-49,64,62,5
EST,2021-10-29,50-59,72,70,7
EST,2021-10-29,60-69,74,72,8
EST,2021-10-29,70-79,78,76,10
EST,2021-10-29,80+,74,72,16
EST,2021-11-05,0-17,16,14,1
EST,2021-11-05,18-24,67,64,5
EST,2021-11-05,25-49,65,63,6
EST,2021-11-05,50-59,73,71,10
EST,2021-11-05,60-69,75,72,12
EST,2021-11-05,70-79,79,77,18
EST,2021-11-05,80+,75,72,26
EST,2021-11-12,0-17,16,14,1
EST,2021-11-12,18-24,68,65,6
EST,2021-11-12,25-49,66,64,8
EST,2021-11-12,50-59,73,71,13
EST,2021-11-12,60-69,75,73,17
EST,2021-11-12,70-79,80,77,24
EST,2021-11-12,80+,76,73,33
EST,2021-11-19,0-17,17,15,1
EST,2021-11-19,18-24,69,66,6
EST,2021-11-19,25-49,67,64,9
EST,2021-11-19,50-59,74,72,16
EST,2021-11-19,60-69,76,73,21
EST,2021-11-19,70-79,80,77,31
EST,2021-11-19,80+,76,73,38
EST,2021-11-26,0-17,17,15,1
EST,2021-11-26,18-24,69,66,7
EST,2021-11-26,25-49,67,65,10
EST,2021-11-26,50-59,74,72,18
EST,2021-11-26,60-69,76,74,25
EST,2021-11-26,70-79,80,78,37
EST,2021-11-26,80+,77,73,41
EST,2021-12-03,0-17,17,15,1
EST,2021-12-03,18-24,70,67,8
EST,2021-12-03,25-49,67,65,11
EST,2021-12-03,50-59,74,72,20
EST,2021-12-03,60-69,76,74,29
EST,2021-12-03,70-79,80,78,42
EST,2021-12-03,80+,77,74,44
EST,2021-12-10,0-17,17,16,1
EST,2021-12-10,18-24,70,68,8
EST,2021-12-10,25-49,68,66,13
EST,2021-12-10,50-59,74,73,23
EST,2021-12-10,60-69,76,75,34
EST,2021-12-10,70-79,80,79,47
EST,2021-12-10,80+,77,74,46
EST,2021-12-17,0-17,17,16,1
EST,2021-12-17,18-24,71,69,9
EST,2021-12-17,25-49,68,67,14
EST,2021-12-17,50-59,75,73,27
EST,2021-12-17,60-69,76,75,38
EST,2021-12-17,70-79,81,79,51
EST,2021-12-17,80+,77,75,48
EST,2021-12-24,0-17,18,16,1
EST,2021-12-24,18-24,71,69,11
EST,2021-12-24,25-49,68,67,16
EST,2021-12-24,50-59,75,74,30
EST,2021-12-24,60-69,76,75,40
EST,2021-12-24,70-79,81,79,53
EST,2021-12-24,80+,77,75,49
EST,2021-12-31,0-17,18,17,1
EST,2021-12-31,18-24,71,70,13
EST,2021-12-31,25-49,68,67,18
EST,2021-12-31,50-59,75,74,32
EST,2021-12-31,60-69,76,76,42
EST,2021-12-31,70-79,81,79,54
EST,2021-12-31,80+,77,75,50
EST,2022-01-07,0-17,19,17,1
EST,2022-01-07,18-24,71,70,15
EST,2022-01-07,25-49,68,68,21
EST,2022-01-07,50-59,75,74,35
EST,2022-01-07,60-69,77,76,44
EST,2022-01-07,70-79,81,80,55
EST,2022-01-07,80+,77,76,51
EST,2022-01-14,0-17,19,17,1
EST,2022-01-14,18-24,72,71,18
EST,2022-01-14,25-49,69,68,24
EST,2022-01-14,50-59,75,74,37
EST,2022-01-14,60-69,77,76,46
EST,2022-01-14,70-79,81,80,57
EST,2022-01-14,80+,77,76,52
EST,2022-01-21,0-17,20,17,1
EST,2022-01-21,18-24,72,71,20
EST,2022-01-21,25-49,69,68,26
EST,2022-01-21,50-59,75,74,39
EST,2022-01-21,60-69,77,76,48
EST,2022-01-21,70-79,81,80,59
EST,2022-01-21,80+,78,76,53
EST,2022-01-28,0-17,20,18,1
EST,2022-01-28,18-24,72,71,22
EST,2022-01-28,25-49,69,68,27
EST,2022-01-28,50-59,75,74,41
EST,2022-01-28,60-69,77,76,49
EST,2022-01-28,70-79,81,80,59
EST,2022-01-28,80+,78,76,53
EST,2022-02-04,0-17,20,18,1
EST,2022-02-04,18-24,72,71,23
EST,2022-02-04,25-49,69,68,29
EST,2022-02-04,50-59,75,75,42
EST,2022-02-04,60-69,77,76,50
EST,2022-02-04,70-79,81,80,60
EST,2022-02-04,80+,78,76,54
EST,2022-02-11,0-17,20,18,2
EST,2022-02-11,18-24,72,71,24
EST,2022-02-11,25-49,69,68,29
EST,2022-02-11,50-59,75,75,43
EST,2022-02-11,60-69,77,76,51
EST,2022-02-11,70-79,81,80,60
EST,2022-02-11,80+,78,76,54
EST,2022-02-18,0-17,20,18,2
EST,2022-02-18,18-24,73,72,25
EST,2022-02-18,25-49,69,68,30
EST,2022-02-18,50-59,75,75,43
EST,2022-02-18,60-69,77,76,51
EST,2022-02-18,70-79,81,80,61
EST,2022-02-18,80+,78,76,54
EST,2022-02-25,0-17,20,19,2
EST,2022-02-25,18-24,73,72,25
EST,2022-02-25,25-49,69,68,30
EST,2022-02-25,50-59,75,75,44
EST,2022-02-25,60-69,77,76,52
EST,2022-02-25,70-79,81,80,61
EST,2022-02-25,80+,78,76,55
EST,2022-03-04,0-17,20,19,2
EST,2022-03-04,18-24,73,72,26
EST,2022-03-04,25-49,69,69,31
EST,2022-03-04,50-59,75,75,44
EST,2022-03-04,60-69,77,76,52
EST,2022-03-04,70-79,81,80,61
EST,2022-03-04,80+,78,76,55
EST,2022-03-11,0-17,20,19,2
EST,2022-03-11,18-24,73,72,26
EST,2022-03-11,25-49,69,69,31
EST,2022-03-11,50-59,75,75,44
EST,2022-03-11,60-69,77,76,52
EST,2022-03-11,70-79,81,80,61
EST,2022-03-11,80+,78,76,55
EST,2022-03-18,0-17,20,19,2
EST,2022-03-18,18-24,73,72,26
EST,2022-03-18,25-49,69,69,31
EST,2022-03-18,50-59,75,75,45
EST,2022-03-18,60-69,77,76,52
EST,2022-03-18,70-79,81,80,62
EST,2022-03-18,80+,78,76,55
EST,2022-03-25,0-17,20,19,2
EST,2022-03-25,18-24,73,72,27
EST,2022-03-25,25-49,69,69,32
EST,2022-03-25,50-59,75,75,45
EST,2022-03-25,60-69,77,76,53
EST,2022-03-25,70-79,81,80,62
EST,2022-03-25,80+,78,76,55
EST,2022-04-01,0-17,20,19,2
EST,2022-04-01,18-24,73,72,27
EST,2022-04-01,25-49,69,69,32
EST,2022-04-01,50-59,75,75,45
EST,2022-04-01,60-69,77,76,53
EST,2022-04-01,70-79,81,80,62
EST,2022-04-01,80+,78,76,55
EST,2022-04-08,0-17,20,19,2
EST,2022-04-08,18-24,73,72,27
EST,2022-04-08,25-49,69,69,32
EST,2022-04-08,50-59,75,75,45
EST,2022-04-08,60-69,77,76,53
EST,2022-04-08,70-79,81,80,62
EST,2022-04-08,80+,78,76,56
EST,2022-04-15,0-17,20,19,2
EST,2022-04-15,18-24,73,72,27
EST,2022-04-15,25-49,69,69,32
EST,2022-04-15,50-59,75,75,45
EST,2022-04-15,60-69,77,76,53
EST,2022-04-15,70-79,81,80,62
EST,2022-04-15,80+,78,76,56
EST,2022-04-22,0-17,20,19,2
EST,2022-04-22,18-24,73,72,27
EST,2022-04-22,25-49,69,69,33
EST,2022-04-22,50-59,75,75,46
EST,2022-04-22,60-69,77,76,53
EST,2022-04-22,70-79,81,80,62
EST,2022-04-22,80+,78,76,56
EST,2022-04-29,0-17,20,19,2
EST,2022-04-29,18-24,73,72,28
EST,2022-04-29,25-49,69,69,33
EST,2022-04-29,50-59,75,75,46
EST,2022-04-29,60-69,77,76,53
EST,2022-04-29,70-79,81,80,62
EST,2022-04-29,80+,78,76,56
EST,2022-05-06,0-17,20,19,2
EST,2022-05-06,18-24,73,72,28
EST,2022-05-06,25-49,69,69,33
EST,2022-05-06,50-59,75,75,46
EST,2022-05-06,60-69,77,76,54
EST,2022-05-06,70-79,81,80,62
EST,2022-05-06,80+,78,76,56
EST,2022-05-13,0-17,20,19,2
EST,2022-05-13,18-24,73,72,28
EST,2022-05-13,25-49,69,69,33
EST,2022-05-13,50-59,75,75,46
EST,2022-05-13,60-69,77,76,54
EST,2022-05-13,70-79,81,80,62
EST,2022-05-13,80+,78,76,56
EST,2022-05-20,0-17,20,19,2
EST,2022-05-20,18-24,73,72,28
EST,2022-05-20,25-49,69,69,33
EST,2022-05-20,50-59,75,75,46
EST,2022-05-20,60-69,77,76,54
EST,2022-05-20,70-79,81,80,62
EST,2022-05-20,80+,78,76,56
EST,2022-05-27,0-17,20,19,2
EST,2022-05-27,18-24,73,72,28
EST,2022-05-27,25-49,69,69,33
EST,2022-05-27,50-59,75,75,46
EST,2022-05-27,60-69,77,76,54
EST,2022-05-27,70-79,81,80,63
EST,2022-05-27,80+,78,76,56
EST,2022-06-03,0-17,20,19,2
EST,2022-06-03,18-24,73,72,28
EST,2022-06-03,25-49,69,69,33
EST,2022-06-03,50-59,75,75,46
EST,2022-06-03,60-69,77,76,54
EST,2022-06-03,70-79,81,80,63
EST,2022-06-03,80+,78,76,56
EST,2022-06-10,0-17,20,19,2
EST,2022-06-10,18-24,73,72,29
EST,2022-06-10,25-49,69,69,34
EST,2022-06-10,50-59,75,75,46
EST,2022-06-10,60-69,77,76,54
EST,2022-06-10,70-79,81,80,63
EST,2022-06-10,80+,78,76,56
EST,2022-06-17,0-17,20,19,2
EST,2022-06-17,18-24,73,72,29
EST,2022-06-17,25-49,69,69,34
EST,2022-06-17,50-59,75,75,46
EST,2022-06-17,60-69,77,76,54
EST,2022-06-17,70-79,81,80,63
EST,2022-06-17,80+,78,76,56
EST,2022-06-24,0-17,20,19,2
EST,2022-06-24,18-24,73,72,29
EST,2022-06-24,25-49,69,69,34
EST,2022-06-24,50-59,75,75,46
EST,2022-06-24,60-69,77,76,54
EST,2022-06-24,70-79,81,80,63
EST,2022-06-24,80+,78,76,56
EST,2022-07-01,0-17,20,19,2
EST,2022-07-01,18-24,73,72,29
EST,2022-07-01,25-49,69,69,34
EST,2022-07-01,50-59,75,75,46
EST,2022-07-01,60-69,77,76,54
EST,2022-07-01,70-79,81,80,63
EST,2022-07-01,80+,78,76,56
EST,2022-07-08,0-17,20,19,2
EST,2022-07-08,18-24,73,72,29
EST,2022-07-08,25-49,69,69,34
EST,2022-07-08,50-59,75,75,47
EST,2022-07-08,60-69,77,76,54
EST,2022-07-08,70-79,81,80,63
EST,2022-07-08,80+,78,76,56
EST,2022-07-15,0-17,20,19,2
EST,2022-07-15,18-24,73,72,29
EST,2022-07-15,25-49,69,69,34
EST,2022-07-15,50-59,75,75,47
EST,2022-07-15,60-69,77,76,54
EST,2022-07-15,70-79,81,80,63
EST,2022-07-15,80+,78,76,56
EST,2022-07-22,0-17,20,19,2
EST,2022-07-22,18-24,73,72,29
EST,2022-07-22,25-49,69,69,34
EST,2022-07-22,50-59,75,75,47
EST,2022-07-22,60-69,77,76,54
EST,2022-07-22,70-79,81,80,63
EST,2022-07-22,80+,78,76,56
EST,2022-07-29,0-17,20,19,2
EST,2022-07-29,18-24,73,72,29
EST,2022-07-29,25-49,69,69,34
EST,2022-07-29,50-59,75,75,47
EST,2022-07-29,60-69,77,76,54
EST,2022-07-29,70-79,81,80,63
EST,2022-07-29,80+,78,76,56
EST,2022-08-05,0-17,20,19,2
EST,2022-08-05,18-24,73,72,30
EST,2022-08-05,25-49,69,69,34
EST,2022-08-05,50-59,75,75,47
EST,2022-08-05,60-69,77,76,54
EST,2022-08-05,70-79,81,80,63
EST,2022-08-05,80+,78,76,56
EST,2022-08-12,0-17,21,19,2
EST,2022-08-12,18-24,73,72,30
EST,2022-08-12,25-49,69,69,34
EST,2022-08-12,50-59,75,75,47
EST,2022-08-12,60-69,77,76,54
EST,2022-08-12,70-79,81,80,63
EST,2022-08-12,80+,78,76,56
EST,2022-08-19,0-17,21,19,2
EST,2022-08-19,18-24,73,72,30
EST,2022-08-19,25-49,69,69,34
EST,2022-08-19,50-59,75,75,47
EST,2022-08-19,60-69,77,76,54
EST,2022-08-19,70-79,81,80,63
EST,2022-08-19,80+,78,76,57
EST,2022-08-26,0-17,21,19,2
EST,2022-08-26,18-24,73,72,30
EST,2022-08-26,25-49,69,69,35
EST,2022-08-26,50-59,75,75,47
EST,2022-08-26,60-69,77,76,55
EST,2022-08-26,70-79,81,80,63
EST,2022-08-26,80+,78,77,57
EST,2022-09-02,0-17,21,19,2
EST,2022-09-02,18-24,73,72,30
EST,2022-09-02,25-49,69,69,35
EST,2022-09-02,50-59,75,75,47
EST,2022-09-02,60-69,77,76,55
EST,2022-09-02,70-79,81,80,63
EST,2022-09-02,80+,78,77,57
EST,2022-09-09,0-17,21,19,2
EST,2022-09-09,18-24,73,72,30
EST,2022-09-09,25-49,69,69,35
EST,2022-09-09,50-59,75,75,47
EST,2022-09-09,60-69,77,76,55
EST,2022-09-09,70-79,81,80,63
EST,2022-09-09,80+,78,77,57
EST,2022-09-16,0-17,21,19,2
EST,2022-09-16,18-24,73,72,30
EST,2022-09-16,25-49,69,69,35
EST,2022-09-16,50-59,75,75,47
EST,2022-09-16,60-69,77,76,55
EST,2022-09-16,70-79,81,80,63
EST,2022-09-16,80+,78,77,57
EST,2022-09-23,0-17,21,19,2
EST,2022-09-23,18-24,73,72,30
EST,2022-09-23,25-49,69,69,35
EST,2022-09-23,50-59,75,75,47
EST,2022-09-23,60-69,77,76,55
EST,2022-09-23,70-79,81,80,63
EST,2022-09-23,80+,78,77,57
EST,2022-09-30,0-17,21,19,2
EST,2022-09-30,18-24,73,72,30
EST,2022-09-30,25-49,69,69,35
EST,2022-09-30,50-59,75,75,47
EST,2022-09-30,60-69,77,77,55
EST,2022-09-30,70-79,81,80,63
EST,2022-09-30,80+,78,77,57
EST,2022-10-07,0-17,21,19,2
EST,2022-10-07,18-24,73,72,30
EST,2022-10-07,25-49,69,69,35
EST,2022-10-07,50-59,75,75,47
EST,2022-10-07,60-69,77,77,55
EST,2022-10-07,70-79,81,80,64
EST,2022-10-07,80+,78,77,57
EST,2022-10-14,0-17,21,19,2
EST,2022-10-14,18-24,73,72,31
EST,2022-10-14,25-49,69,69,35
EST,2022-10-14,50-59,75,75,47
EST,2022-10-14,60-69,77,77,55
EST,2022-10-14,70-79,81,80,64
EST,2022-10-14,80+,78,77,57
FIN,2021-01-01,25-49,0,0,0
FIN,2021-01-01,50-59,0,0,0
FIN,2021-01-01,60-69,0,0,0
FIN,2021-01-01,80+,0,0,0
FIN,2021-01-08,15-17,0,0,0
FIN,2021-01-08,18-24,0,0,0
FIN,2021-01-08,25-49,1,0,0
FIN,2021-01-08,50-59,1,0,0
FIN,2021-01-08,60-69,0,0,0
FIN,2021-01-08,70-79,0,0,0
FIN,2021-01-08,80+,0,0,0
FIN,2021-01-15,15-17,0,0,0
FIN,2021-01-15,18-24,0,0,0
FIN,2021-01-15,25-49,2,0,0
FIN,2021-01-15,50-59,2,0,0
FIN,2021-01-15,60-69,1,0,0
FIN,2021-01-15,70-79,0,0,0
FIN,2021-01-15,80+,3,0,0
FIN,2021-01-22,15-17,0,0,0
FIN,2021-01-22,18-24,1,0,0
FIN,2021-01-22,25-49,3,0,0
FIN,2021-01-22,50-59,3,0,0
FIN,2021-01-22,60-69,2,0,0
FIN,2021-01-22,70-79,1,0,0
FIN,2021-01-22,80+,8,0,0
FIN,2021-01-29,15-17,0,0,0
FIN,2021-01-29,18-24,1,0,0
FIN,2021-01-29,25-49,3,1,0
FIN,2021-01-29,50-59,4,1,0
FIN,2021-01-29,60-69,2,0,0
FIN,2021-01-29,70-79,2,0,0
FIN,2021-01-29,80+,14,0,0
FIN,2021-02-05,15-17,0,0,0
FIN,2021-02-05,18-24,1,0,0
FIN,2021-02-05,25-49,3,2,0
FIN,2021-02-05,50-59,4,2,0
FIN,2021-02-05,60-69,2,1,0
FIN,2021-02-05,70-79,2,0,0
FIN,2021-02-05,80+,18,2,0
FIN,2021-02-12,15-17,0,0,0
FIN,2021-02-12,18-24,1,1,0
FIN,2021-02-12,25-49,3,2,0
FIN,2021-02-12,50-59,4,2,0
FIN,2021-02-12,60-69,3,1,0
FIN,2021-02-12,70-79,3,1,0
FIN,2021-02-12,80+,26,3,0
FIN,2021-02-19,15-17,0,0,0
FIN,2021-02-19,18-24,2,1,0
FIN,2021-02-19,25-49,4,2,0
FIN,2021-02-19,50-59,5,2,0
FIN,2021-02-19,60-69,5,1,0
FIN,2021-02-19,70-79,5,1,0
FIN,2021-02-19,80+,41,4,0
FIN,2021-02-26,15-17,0,0,0
FIN,2021-02-26,18-24,2,1,0
FIN,2021-02-26,25-49,4,2,0
FIN,2021-02-26,50-59,6,2,0
FIN,2021-02-26,60-69,8,1,0
FIN,2021-02-26,70-79,7,1,0
FIN,2021-02-26,80+,55,6,0
FIN,2021-03-05,15-17,0,0,0
FIN,2021-03-05,18-24,2,1,0
FIN,2021-03-05,25-49,4,2,0
FIN,2021-03-05,50-59,8,2,0
FIN,2021-03-05,60-69,11,1,0
FIN,2021-03-05,70-79,12,1,0
FIN,2021-03-05,80+,68,6,0
FIN,2021-03-12,15-17,0,0,0
FIN,2021-03-12,18-24,2,1,0
FIN,2021-03-12,25-49,5,2,0
FIN,2021-03-12,50-59,10,2,0
FIN,2021-03-12,60-69,14,1,0
FIN,2021-03-12,70-79,20,1,0
FIN,2021-03-12,80+,78,7,0
FIN,2021-03-19,15-17,0,0,0
FIN,2021-03-19,18-24,2,1,0
FIN,2021-03-19,25-49,5,2,0
FIN,2021-03-19,50-59,11,2,0
FIN,2021-03-19,60-69,17,1,0
FIN,2021-03-19,70-79,31,1,0
FIN,2021-03-19,80+,83,7,0
FIN,2021-03-26,15-17,0,0,0
FIN,2021-03-26,18-24,2,1,0
FIN,2021-03-26,25-49,5,2,0
FIN,2021-03-26,50-59,12,2,0
FIN,2021-03-26,60-69,18,1,0
FIN,2021-03-26,70-79,47,1,0
FIN,2021-03-26,80+,86,7,0
FIN,2021-04-02,15-17,0,0,0
FIN,2021-04-02,18-24,3,1,0
FIN,2021-04-02,25-49,6,2,0
FIN,2021-04-02,50-59,12,2,0
FIN,2021-04-02,60-69,20,1,0
FIN,2021-04-02,70-79,64,1,0
FIN,2021-04-02,80+,88,7,0
FIN,2021-04-09,15-17,0,0,0
FIN,2021-04-09,18-24,3,1,0
FIN,2021-04-09,25-49,7,2,0
FIN,2021-04-09,50-59,14,3,0
FIN,2021-04-09,60-69,27,1,0
FIN,2021-04-09,70-79,79,1,0
FIN,2021-04-09,80+,89,8,0
FIN,2021-04-16,15-17,1,0,0
FIN,2021-04-16,18-24,4,1,0
FIN,2021-04-16,25-49,9,3,0
FIN,2021-04-16,50-59,18,3,0
FIN,2021-04-16,60-69,40,2,0
FIN,2021-04-16,70-79,87,2,0
FIN,2021-04-16,80+,90,11,0
FIN,2021-04-23,15-17,1,0,0
FIN,2021-04-23,18-24,5,1,0
FIN,2021-04-23,25-49,10,3,0
FIN,2021-04-23,50-59,24,4,0
FIN,2021-04-23,60-69,54,2,0
FIN,2021-04-23,70-79,89,2,0
FIN,2021-04-23,80+,91,15,0
FIN,2021-04-30,15-17,1,0,0
FIN,2021-04-30,18-24,6,1,0
FIN,2021-04-30,25-49,12,3,0
FIN,2021-04-30,50-59,33,4,0
FIN,2021-04-30,60-69,65,3,0
FIN,2021-04-30,70-79,90,3,0
FIN,2021-04-30,80+,91,18,0
FIN,2021-05-07,15-17,2,0,0
FIN,2021-05-07,18-24,7,1,0
FIN,2021-05-07,25-49,14,3,0
FIN,2021-05-07,50-59,47,4,0
FIN,2021-05-07,60-69,74,3,0
FIN,2021-05-07,70-79,91,3,0
FIN,2021-05-07,80+,91,26,0
FIN,2021-05-14,15-17,2,0,0
FIN,2021-05-14,18-24,7,2,0
FIN,2021-05-14,25-49,17,4,0
FIN,2021-05-14,50-59,58,5,0
FIN,2021-05-14,60-69,79,5,0
FIN,2021-05-14,70-79,91,5,0
FIN,2021-05-14,80+,92,40,0
FIN,2021-05-21,15-17,2,0,0
FIN,2021-05-21,18-24,8,2,0
FIN,2021-05-21,25-49,21,4,0
FIN,2021-05-21,50-59,68,6,0
FIN,2021-05-21,60-69,82,8,0
FIN,2021-05-21,70-79,92,7,0
FIN,2021-05-21,80+,92,54,0
FIN,2021-05-28,15-17,3,0,0
FIN,2021-05-28,18-24,9,2,0
FIN,2021-05-28,25-49,27,4,0
FIN,2021-05-28,50-59,74,8,0
FIN,2021-05-28,60-69,84,11,0
FIN,2021-05-28,70-79,92,12,0
FIN,2021-05-28,80+,93,67,0
FIN,2021-06-04,15-17,3,0,0
FIN,2021-06-04,18-24,10,2,0
FIN,2021-06-04,25-49,35,5,0
FIN,2021-06-04,50-59,78,10,0
FIN,2021-06-04,60-69,86,15,0
FIN,2021-06-04,70-79,93,19,0
FIN,2021-06-04,80+,93,77,0
FIN,2021-06-11,15-17,5,0,0
FIN,2021-06-11,18-24,12,2,0
FIN,2021-06-11,25-49,45,5,0
FIN,2021-06-11,50-59,81,11,0
FIN,2021-06-11,60-69,87,17,0
FIN,2021-06-11,70-79,93,31,0
FIN,2021-06-11,80+,93,82,0
FIN,2021-06-18,15-17,8,0,0
FIN,2021-06-18,18-24,18,2,0
FIN,2021-06-18,25-49,55,5,0
FIN,2021-06-18,50-59,82,11,0
FIN,2021-06-18,60-69,88,19,0
FIN,2021-06-18,70-79,93,46,0
FIN,2021-06-18,80+,93,85,0
FIN,2021-06-25,10-14,0,0,0
FIN,2021-06-25,15-17,11,0,0
FIN,2021-06-25,18-24,25,3,0
FIN,2021-06-25,25-49,60,6,0
FIN,2021-06-25,50-59,83,12,0
FIN,2021-06-25,60-69,88,21,0
FIN,2021-06-25,70-79,94,63,0
FIN,2021-06-25,80+,93,87,0
FIN,2021-07-02,10-14,0,0,0
FIN,2021-07-02,15-17,18,0,0
FIN,2021-07-02,18-24,38,3,0
FIN,2021-07-02,25-49,64,7,0
FIN,2021-07-02,50-59,84,14,0
FIN,2021-07-02,60-69,88,28,0
FIN,2021-07-02,70-79,94,77,0
FIN,2021-07-02,80+,93,88,0
FIN,2021-07-09,10-14,1,0,0
FIN,2021-07-09,15-17,26,1,0
FIN,2021-07-09,18-24,46,4,0
FIN,2021-07-09,25-49,67,9,0
FIN,2021-07-09,50-59,84,19,0
FIN,2021-07-09,60-69,89,41,0
FIN,2021-07-09,70-79,94,85,0
FIN,2021-07-09,80+,94,89,0
FIN,2021-07-16,10-14,1,0,0
FIN,2021-07-16,15-17,32,1,0
FIN,2021-07-16,18-24,53,5,0
FIN,2021-07-16,25-49,69,10,0
FIN,2021-07-16,50-59,85,25,0
FIN,2021-07-16,60-69,89,53,0
FIN,2021-07-16,70-79,94,88,0
FIN,2021-07-16,80+,94,89,0
FIN,2021-07-23,10-14,1,0,0
FIN,2021-07-23,15-17,37,1,0
FIN,2021-07-23,18-24,58,6,0
FIN,2021-07-23,25-49,71,13,0
FIN,2021-07-23,50-59,86,35,0
FIN,2021-07-23,60-69,90,64,0
FIN,2021-07-23,70-79,95,89,0
FIN,2021-07-23,80+,94,90,0
FIN,2021-07-30,10-14,1,0,0
FIN,2021-07-30,15-17,41,2,0
FIN,2021-07-30,18-24,62,7,0
FIN,2021-07-30,25-49,72,16,0
FIN,2021-07-30,50-59,86,47,0
FIN,2021-07-30,60-69,90,73,0
FIN,2021-07-30,70-79,95,90,0
FIN,2021-07-30,80+,94,90,0
FIN,2021-08-06,10-14,2,0,0
FIN,2021-08-06,15-17,45,2,0
FIN,2021-08-06,18-24,66,8,0
FIN,2021-08-06,25-49,74,20,0
FIN,2021-08-06,50-59,87,58,0
FIN,2021-08-06,60-69,91,78,0
FIN,2021-08-06,70-79,95,91,0
FIN,2021-08-06,80+,94,90,0
FIN,2021-08-13,10-14,11,0,0
FIN,2021-08-13,15-17,54,3,0
FIN,2021-08-13,18-24,68,9,0
FIN,2021-08-13,25-49,76,27,0
FIN,2021-08-13,50-59,88,67,0
FIN,2021-08-13,60-69,91,81,0
FIN,2021-08-13,70-79,95,91,0
FIN,2021-08-13,80+,94,90,0
FIN,2021-08-20,10-14,24,0,0
FIN,2021-08-20,15-17,65,4,0
FIN,2021-08-20,18-24,70,12,0
FIN,2021-08-20,25-49,77,35,0
FIN,2021-08-20,50-59,88,73,0
FIN,2021-08-20,60-69,91,83,0
FIN,2021-08-20,70-79,95,92,0
FIN,2021-08-20,80+,94,90,0
FIN,2021-08-27,10-14,34,0,0
FIN,2021-08-27,15-17,71,6,0
FIN,2021-08-27,18-24,72,17,0
FIN,2021-08-27,25-49,77,42,0
FIN,2021-08-27,50-59,88,77,0
FIN,2021-08-27,60-69,92,85,0
FIN,2021-08-27,70-79,95,92,0
FIN,2021-08-27,80+,94,91,0
FIN,2021-09-03,10-14,38,0,0
FIN,2021-09-03,15-17,74,9,0
FIN,2021-09-03,18-24,73,23,0
FIN,2021-09-03,25-49,78,50,0
FIN,2021-09-03,50-59,89,80,0
FIN,2021-09-03,60-69,92,86,0
FIN,2021-09-03,70-79,95,92,0
FIN,2021-09-03,80+,94,91,0
FIN,2021-09-10,10-14,39,0,0
FIN,2021-09-10,15-17,76,14,0
FIN,2021-09-10,18-24,74,29,0
FIN,2021-09-10,25-49,79,57,0
FIN,2021-09-10,50-59,89,81,0
FIN,2021-09-10,60-69,92,86,0
FIN,2021-09-10,70-79,95,92,0
FIN,2021-09-10,80+,94,91,0
FIN,2021-09-17,10-14,41,0,0
FIN,2021-09-17,15-17,77,18,0
FIN,2021-09-17,18-24,74,36,0
FIN,2021-09-17,25-49,79,61,0
FIN,2021-09-17,50-59,89,82,0
FIN,2021-09-17,60-69,92,87,0
FIN,2021-09-17,70-79,96,92,0
FIN,2021-09-17,80+,94,91,0
FIN,2021-09-24,10-14,41,2,0
FIN,2021-09-24,15-17,78,25,0
FIN,2021-09-24,18-24,75,44,0
